sample,experiment,wn,int
200 mA,exp5,3439.463867,2735.035156
200 mA,exp5,3438.736328,2669.642822
200 mA,exp5,3438.008789,2539.411133
200 mA,exp5,3437.280273,2717.272461
200 mA,exp5,3436.552734,2616.258301
200 mA,exp5,3435.824219,2693.555908
200 mA,exp5,3435.09668,2884.249756
200 mA,exp5,3434.368164,2724.938721
200 mA,exp5,3433.639648,2753.578857
200 mA,exp5,3432.911133,2623.502197
200 mA,exp5,3432.181641,2703.962891
200 mA,exp5,3431.453125,2573.94458
200 mA,exp5,3430.723633,2738.547363
200 mA,exp5,3429.995117,2750.974609
200 mA,exp5,3429.265625,2646.907471
200 mA,exp5,3428.536133,2681.993652
200 mA,exp5,3427.806641,2733.239258
200 mA,exp5,3427.077148,2668.041748
200 mA,exp5,3426.34668,2677.236572
200 mA,exp5,3425.617188,2712.289551
200 mA,exp5,3424.886719,2698.847168
200 mA,exp5,3424.15625,2727.419434
200 mA,exp5,3423.425781,2578.279785
200 mA,exp5,3422.695312,2690.851807
200 mA,exp5,3421.964844,2590.220947
200 mA,exp5,3421.233398,2580.042236
200 mA,exp5,3420.50293,2728.062744
200 mA,exp5,3419.771484,2688.810791
200 mA,exp5,3419.040039,2717.345947
200 mA,exp5,3418.308594,2784.5896
200 mA,exp5,3417.577148,2719.540527
200 mA,exp5,3416.845703,2744.827393
200 mA,exp5,3416.114258,2731.406982
200 mA,exp5,3415.381836,2727.664062
200 mA,exp5,3414.649414,2659.450928
200 mA,exp5,3413.917969,2687.952393
200 mA,exp5,3413.185547,2651.995605
200 mA,exp5,3412.453125,2812.578613
200 mA,exp5,3411.719727,2686.419922
200 mA,exp5,3410.987305,2766.422119
200 mA,exp5,3410.253906,2830.294189
200 mA,exp5,3409.521484,2739.615723
200 mA,exp5,3408.788086,2687.595947
200 mA,exp5,3408.054688,2883.386475
200 mA,exp5,3407.321289,2760.574707
200 mA,exp5,3406.587891,2785.783936
200 mA,exp5,3405.853516,2817.416016
200 mA,exp5,3405.120117,2707.548828
200 mA,exp5,3404.385742,2655.593018
200 mA,exp5,3403.651367,2690.445801
200 mA,exp5,3402.916992,2680.291992
200 mA,exp5,3402.182617,2695.847168
200 mA,exp5,3401.448242,2801.347656
200 mA,exp5,3400.712891,2556.706299
200 mA,exp5,3399.978516,2694.306152
200 mA,exp5,3399.243164,2693.79248
200 mA,exp5,3398.507812,2580.925293
200 mA,exp5,3397.772461,2773.002686
200 mA,exp5,3397.037109,2698.669434
200 mA,exp5,3396.301758,2733.445557
200 mA,exp5,3395.566406,2713.677979
200 mA,exp5,3394.830078,2632.984131
200 mA,exp5,3394.09375,2610.036377
200 mA,exp5,3393.358398,2724.947754
200 mA,exp5,3392.62207,2689.170166
200 mA,exp5,3391.885742,2749.543945
200 mA,exp5,3391.148438,2713.774902
200 mA,exp5,3390.412109,2652.392578
200 mA,exp5,3389.674805,2699.927002
200 mA,exp5,3388.938477,2763.454102
200 mA,exp5,3388.201172,2868.57666
200 mA,exp5,3387.463867,2675.9729
200 mA,exp5,3386.726562,2752.268555
200 mA,exp5,3385.988281,2809.336914
200 mA,exp5,3385.250977,2796.003174
200 mA,exp5,3384.512695,2766.682129
200 mA,exp5,3383.775391,2801.329346
200 mA,exp5,3383.037109,2768.820557
200 mA,exp5,3382.298828,2723.537598
200 mA,exp5,3381.560547,2691.056152
200 mA,exp5,3380.821289,2658.58667
200 mA,exp5,3380.083008,2712.38916
200 mA,exp5,3379.34375,2561.742676
200 mA,exp5,3378.605469,2583.606934
200 mA,exp5,3377.866211,2618.234619
200 mA,exp5,3377.126953,2739.04248
200 mA,exp5,3376.387695,2776.818359
200 mA,exp5,3375.647461,2725.228027
200 mA,exp5,3374.908203,2724.705566
200 mA,exp5,3374.167969,2736.942627
200 mA,exp5,3373.428711,2701.335449
200 mA,exp5,3372.688477,2649.798096
200 mA,exp5,3371.948242,2595.092529
200 mA,exp5,3371.208008,2728.468018
200 mA,exp5,3370.466797,2616.404541
200 mA,exp5,3369.726562,2635.019775
200 mA,exp5,3368.985352,2682.298096
200 mA,exp5,3368.244141,2710.448242
200 mA,exp5,3367.503906,2614.395508
200 mA,exp5,3366.761719,2693.488037
200 mA,exp5,3366.020508,2642.039795
200 mA,exp5,3365.279297,2813.390625
200 mA,exp5,3364.537109,2590.113037
200 mA,exp5,3363.795898,2662.786133
200 mA,exp5,3363.053711,2655.912598
200 mA,exp5,3362.311523,2668.122314
200 mA,exp5,3361.569336,2836.123291
200 mA,exp5,3360.827148,2660.738281
200 mA,exp5,3360.084961,2650.69165
200 mA,exp5,3359.341797,2640.648438
200 mA,exp5,3358.598633,2576.598877
200 mA,exp5,3357.856445,2684.102295
200 mA,exp5,3357.113281,2712.168213
200 mA,exp5,3356.370117,2575.111084
200 mA,exp5,3355.625977,2692.075928
200 mA,exp5,3354.882812,2666.165283
200 mA,exp5,3354.138672,2691.038818
200 mA,exp5,3353.395508,2658.79248
200 mA,exp5,3352.651367,2572.631348
200 mA,exp5,3351.907227,2648.25293
200 mA,exp5,3351.163086,2641.400391
200 mA,exp5,3350.417969,2596.506348
200 mA,exp5,3349.673828,2684.757812
200 mA,exp5,3348.929688,2627.196045
200 mA,exp5,3348.18457,2569.656006
200 mA,exp5,3347.439453,2657.861084
200 mA,exp5,3346.694336,2704.857422
200 mA,exp5,3345.949219,2726.501953
200 mA,exp5,3345.204102,2653.15625
200 mA,exp5,3344.458008,2545.018799
200 mA,exp5,3343.711914,2658.461426
200 mA,exp5,3342.966797,2563.02124
200 mA,exp5,3342.220703,2644.780029
200 mA,exp5,3341.474609,2520.911865
200 mA,exp5,3340.728516,2669.057129
200 mA,exp5,3339.981445,2504.128662
200 mA,exp5,3339.235352,2740.732178
200 mA,exp5,3338.488281,2607.45874
200 mA,exp5,3337.741211,2622.75415
200 mA,exp5,3336.995117,2735.98291
200 mA,exp5,3336.24707,2634.374512
200 mA,exp5,3335.5,2532.805176
200 mA,exp5,3334.75293,2604.937744
200 mA,exp5,3334.004883,2585.492188
200 mA,exp5,3333.257812,2569.210205
200 mA,exp5,3332.509766,2666.53833
200 mA,exp5,3331.761719,2524.044434
200 mA,exp5,3331.013672,2630.806885
200 mA,exp5,3330.265625,2734.373779
200 mA,exp5,3329.516602,2648.706787
200 mA,exp5,3328.768555,2604.057129
200 mA,exp5,3328.019531,2647.68042
200 mA,exp5,3327.270508,2691.286621
200 mA,exp5,3326.521484,2675.010986
200 mA,exp5,3325.772461,2539.034912
200 mA,exp5,3325.023438,2648.7771
200 mA,exp5,3324.273438,2736.433838
200 mA,exp5,3323.524414,2644.601074
200 mA,exp5,3322.774414,2537.06543
200 mA,exp5,3322.024414,2725.399658
200 mA,exp5,3321.274414,2674.526611
200 mA,exp5,3320.524414,2611.0896
200 mA,exp5,3319.773438,2500.497803
200 mA,exp5,3319.023438,2600.641602
200 mA,exp5,3318.272461,2641.009277
200 mA,exp5,3317.521484,2671.930664
200 mA,exp5,3316.771484,2577.126465
200 mA,exp5,3316.019531,2573.483398
200 mA,exp5,3315.268555,2475.593262
200 mA,exp5,3314.517578,2553.636963
200 mA,exp5,3313.765625,2584.544434
200 mA,exp5,3313.014648,2681.375244
200 mA,exp5,3312.262695,2508.199219
200 mA,exp5,3311.510742,2564.205322
200 mA,exp5,3310.758789,2613.913818
200 mA,exp5,3310.005859,2522.422363
200 mA,exp5,3309.253906,2694.451416
200 mA,exp5,3308.500977,2565.346191
200 mA,exp5,3307.749023,2567.982178
200 mA,exp5,3306.996094,2630.180176
200 mA,exp5,3306.243164,2604.59375
200 mA,exp5,3305.490234,2566.482178
200 mA,exp5,3304.736328,2628.643555
200 mA,exp5,3303.983398,2628.131348
200 mA,exp5,3303.229492,2608.828125
200 mA,exp5,3302.475586,2642.763428
200 mA,exp5,3301.72168,2485.717041
200 mA,exp5,3300.967773,2544.702637
200 mA,exp5,3300.213867,2522.300537
200 mA,exp5,3299.459961,2515.551025
200 mA,exp5,3298.705078,2630.803223
200 mA,exp5,3297.950195,2624.034912
200 mA,exp5,3297.196289,2576.618408
200 mA,exp5,3296.441406,2732.43335
200 mA,exp5,3295.685547,2663.133545
200 mA,exp5,3294.930664,2653.238281
200 mA,exp5,3294.175781,2640.222168
200 mA,exp5,3293.419922,2652.202393
200 mA,exp5,3292.664062,2442.423096
200 mA,exp5,3291.908203,2576.22168
200 mA,exp5,3291.152344,2563.22998
200 mA,exp5,3290.396484,2487.813965
200 mA,exp5,3289.640625,2546.624023
200 mA,exp5,3288.883789,2399.474365
200 mA,exp5,3288.12793,2564.346436
200 mA,exp5,3287.371094,2538.892822
200 mA,exp5,3286.614258,2603.883301
200 mA,exp5,3285.857422,2556.606689
200 mA,exp5,3285.100586,2531.168945
200 mA,exp5,3284.342773,2617.938477
200 mA,exp5,3283.585938,2661.050049
200 mA,exp5,3282.828125,2710.375244
200 mA,exp5,3282.070312,2516.729248
200 mA,exp5,3281.3125,2559.834961
200 mA,exp5,3280.554688,2606.036865
200 mA,exp5,3279.796875,2617.978271
200 mA,exp5,3279.038086,2592.566895
200 mA,exp5,3278.279297,2576.500488
200 mA,exp5,3277.521484,2641.329102
200 mA,exp5,3276.762695,2522.612549
200 mA,exp5,3276.003906,2512.788574
200 mA,exp5,3275.244141,2506.077637
200 mA,exp5,3274.485352,2558.433594
200 mA,exp5,3273.725586,2573.472412
200 mA,exp5,3272.966797,2656.868896
200 mA,exp5,3272.207031,2715.377686
200 mA,exp5,3271.447266,2519.152588
200 mA,exp5,3270.6875,2555.926025
200 mA,exp5,3269.926758,2527.479248
200 mA,exp5,3269.166992,2508.356934
200 mA,exp5,3268.40625,2510.968506
200 mA,exp5,3267.646484,2693.563477
200 mA,exp5,3266.885742,2457.239014
200 mA,exp5,3266.125,2546.713623
200 mA,exp5,3265.363281,2595.835205
200 mA,exp5,3264.602539,2666.642578
200 mA,exp5,3263.841797,2511.111816
200 mA,exp5,3263.080078,2461.026123
200 mA,exp5,3262.318359,2550.411133
200 mA,exp5,3261.556641,2559.204834
200 mA,exp5,3260.794922,2605.16748
200 mA,exp5,3260.033203,2613.946533
200 mA,exp5,3259.270508,2610.336182
200 mA,exp5,3258.508789,2643.877686
200 mA,exp5,3257.746094,2491.689697
200 mA,exp5,3256.983398,2556.187256
200 mA,exp5,3256.220703,2592.812988
200 mA,exp5,3255.458008,2589.209473
200 mA,exp5,3254.694336,2536.12207
200 mA,exp5,3253.931641,2433.57959
200 mA,exp5,3253.167969,2386.726318
200 mA,exp5,3252.404297,2652.083008
200 mA,exp5,3251.640625,2521.76416
200 mA,exp5,3250.876953,2502.729004
200 mA,exp5,3250.113281,2502.236084
200 mA,exp5,3249.348633,2486.300293
200 mA,exp5,3248.584961,2578.449463
200 mA,exp5,3247.820312,2537.805908
200 mA,exp5,3247.055664,2660.775635
200 mA,exp5,3246.291016,2638.648438
200 mA,exp5,3245.526367,2607.272949
200 mA,exp5,3244.760742,2501.871826
200 mA,exp5,3243.996094,2701.858887
200 mA,exp5,3243.230469,2565.643066
200 mA,exp5,3242.464844,2595.968262
200 mA,exp5,3241.699219,2496.81665
200 mA,exp5,3240.933594,2520.979004
200 mA,exp5,3240.167969,2492.750244
200 mA,exp5,3239.402344,2504.581055
200 mA,exp5,3238.635742,2636.529541
200 mA,exp5,3237.869141,2543.625732
200 mA,exp5,3237.102539,2533.886963
200 mA,exp5,3236.335938,2585.716797
200 mA,exp5,3235.569336,2619.060303
200 mA,exp5,3234.802734,2409.305664
200 mA,exp5,3234.035156,2513.427979
200 mA,exp5,3233.267578,2552.916992
200 mA,exp5,3232.500977,2687.721436
200 mA,exp5,3231.732422,2561.132324
200 mA,exp5,3230.964844,2477.628662
200 mA,exp5,3230.197266,2569.340332
200 mA,exp5,3229.429688,2550.395996
200 mA,exp5,3228.661133,2519.170166
200 mA,exp5,3227.892578,2506.385986
200 mA,exp5,3227.124023,2533.529053
200 mA,exp5,3226.355469,2496.184082
200 mA,exp5,3225.586914,2480.341797
200 mA,exp5,3224.817383,2470.643799
200 mA,exp5,3224.048828,2574.484619
200 mA,exp5,3223.279297,2460.462646
200 mA,exp5,3222.509766,2521.322021
200 mA,exp5,3221.740234,2628.157471
200 mA,exp5,3220.970703,2489.66333
200 mA,exp5,3220.201172,2587.265869
200 mA,exp5,3219.430664,2504.002197
200 mA,exp5,3218.661133,2475.927979
200 mA,exp5,3217.890625,2484.628906
200 mA,exp5,3217.120117,2539.271729
200 mA,exp5,3216.349609,2520.394287
200 mA,exp5,3215.578125,2480.091064
200 mA,exp5,3214.807617,2562.253174
200 mA,exp5,3214.036133,2469.926758
200 mA,exp5,3213.265625,2588.77832
200 mA,exp5,3212.494141,2505.661133
200 mA,exp5,3211.722656,2535.752441
200 mA,exp5,3210.951172,2467.969482
200 mA,exp5,3210.178711,2666.224121
200 mA,exp5,3209.407227,2580.099854
200 mA,exp5,3208.634766,2506.235107
200 mA,exp5,3207.862305,2450.734131
200 mA,exp5,3207.089844,2477.744629
200 mA,exp5,3206.317383,2458.925781
200 mA,exp5,3205.544922,2537.841064
200 mA,exp5,3204.771484,2485.43042
200 mA,exp5,3203.999023,2552.0979
200 mA,exp5,3203.225586,2518.017822
200 mA,exp5,3202.452148,2404.611328
200 mA,exp5,3201.678711,2452.948975
200 mA,exp5,3200.904297,2467.713867
200 mA,exp5,3200.130859,2561.765381
200 mA,exp5,3199.356445,2512.470947
200 mA,exp5,3198.583008,2420.516846
200 mA,exp5,3197.808594,2529.760742
200 mA,exp5,3197.03418,2480.501465
200 mA,exp5,3196.259766,2492.195557
200 mA,exp5,3195.484375,2415.54834
200 mA,exp5,3194.709961,2594.752197
200 mA,exp5,3193.93457,2457.217041
200 mA,exp5,3193.15918,2392.799072
200 mA,exp5,3192.383789,2328.406494
200 mA,exp5,3191.608398,2419.23584
200 mA,exp5,3190.833008,2543.49585
200 mA,exp5,3190.056641,2460.860107
200 mA,exp5,3189.28125,2457.32959
200 mA,exp5,3188.504883,2405.150146
200 mA,exp5,3187.728516,2456.352783
200 mA,exp5,3186.952148,2437.627686
200 mA,exp5,3186.175781,2491.841797
200 mA,exp5,3185.398438,2494.384521
200 mA,exp5,3184.62207,2515.151611
200 mA,exp5,3183.844727,2432.651855
200 mA,exp5,3183.067383,2392.69458
200 mA,exp5,3182.290039,2468.11377
200 mA,exp5,3181.512695,2497.974609
200 mA,exp5,3180.734375,2497.477539
200 mA,exp5,3179.957031,2490.912598
200 mA,exp5,3179.178711,2384.248047
200 mA,exp5,3178.400391,2462.625977
200 mA,exp5,3177.62207,2310.526367
200 mA,exp5,3176.84375,2498.024658
200 mA,exp5,3176.06543,2403.566895
200 mA,exp5,3175.286133,2369.75415
200 mA,exp5,3174.507812,2423.818115
200 mA,exp5,3173.728516,2468.772949
200 mA,exp5,3172.949219,2374.395752
200 mA,exp5,3172.169922,2488.985352
200 mA,exp5,3171.390625,2476.380127
200 mA,exp5,3170.610352,2318.495361
200 mA,exp5,3169.831055,2399.739746
200 mA,exp5,3169.050781,2459.772461
200 mA,exp5,3168.270508,2495.581787
200 mA,exp5,3167.490234,2395.281006
200 mA,exp5,3166.709961,2406.898682
200 mA,exp5,3165.928711,2249.215576
200 mA,exp5,3165.148438,2381.759033
200 mA,exp5,3164.367188,2453.810547
200 mA,exp5,3163.585938,2414.043945
200 mA,exp5,3162.804688,2504.18457
200 mA,exp5,3162.023438,2434.222412
200 mA,exp5,3161.242188,2346.170654
200 mA,exp5,3160.459961,2403.0625
200 mA,exp5,3159.678711,2260.722168
200 mA,exp5,3158.896484,2344.767334
200 mA,exp5,3158.114258,2377.487793
200 mA,exp5,3157.332031,2349.86499
200 mA,exp5,3156.548828,2509.239502
200 mA,exp5,3155.766602,2345.912109
200 mA,exp5,3154.983398,2339.414551
200 mA,exp5,3154.201172,2354.018311
200 mA,exp5,3153.417969,2419.845703
200 mA,exp5,3152.633789,2404.29834
200 mA,exp5,3151.850586,2412.855469
200 mA,exp5,3151.067383,2343.104736
200 mA,exp5,3150.283203,2354.681396
200 mA,exp5,3149.499023,2438.505371
200 mA,exp5,3148.71582,2416.949219
200 mA,exp5,3147.931641,2452.578369
200 mA,exp5,3147.146484,2364.836426
200 mA,exp5,3146.362305,2259.080811
200 mA,exp5,3145.577148,2282.689697
200 mA,exp5,3144.792969,2264.192627
200 mA,exp5,3144.007812,2323.866211
200 mA,exp5,3143.222656,2395.538818
200 mA,exp5,3142.4375,2410.085938
200 mA,exp5,3141.651367,2337.496582
200 mA,exp5,3140.866211,2376.080322
200 mA,exp5,3140.080078,2336.562988
200 mA,exp5,3139.293945,2312.074463
200 mA,exp5,3138.507812,2257.574951
200 mA,exp5,3137.72168,2302.14624
200 mA,exp5,3136.935547,2256.672852
200 mA,exp5,3136.148438,2415.237793
200 mA,exp5,3135.362305,2237.772949
200 mA,exp5,3134.575195,2294.308594
200 mA,exp5,3133.788086,2386.803467
200 mA,exp5,3133.000977,2203.454834
200 mA,exp5,3132.213867,2313.914551
200 mA,exp5,3131.425781,2154.626953
200 mA,exp5,3130.638672,2274.040283
200 mA,exp5,3129.850586,2360.455322
200 mA,exp5,3129.0625,2452.825439
200 mA,exp5,3128.274414,2308.608398
200 mA,exp5,3127.486328,2239.291748
200 mA,exp5,3126.697266,2385.506104
200 mA,exp5,3125.90918,2259.343994
200 mA,exp5,3125.120117,2196.062012
200 mA,exp5,3124.331055,2339.205811
200 mA,exp5,3123.541992,2162.286133
200 mA,exp5,3122.75293,2278.468262
200 mA,exp5,3121.962891,2313.886719
200 mA,exp5,3121.173828,2244.678955
200 mA,exp5,3120.383789,2283.078125
200 mA,exp5,3119.59375,2267.682861
200 mA,exp5,3118.803711,2243.332275
200 mA,exp5,3118.013672,2335.466064
200 mA,exp5,3117.223633,2245.420898
200 mA,exp5,3116.432617,2358.414551
200 mA,exp5,3115.642578,2292.278564
200 mA,exp5,3114.851562,2217.216553
200 mA,exp5,3114.060547,2261.526123
200 mA,exp5,3113.269531,2299.852051
200 mA,exp5,3112.477539,2257.63916
200 mA,exp5,3111.686523,2218.424561
200 mA,exp5,3110.894531,2283.566162
200 mA,exp5,3110.102539,2223.498047
200 mA,exp5,3109.310547,2294.57251
200 mA,exp5,3108.518555,2309.010254
200 mA,exp5,3107.726562,2383.017578
200 mA,exp5,3106.93457,2239.588135
200 mA,exp5,3106.141602,2259.983154
200 mA,exp5,3105.348633,2223.807129
200 mA,exp5,3104.555664,2172.763428
200 mA,exp5,3103.762695,2350.876221
200 mA,exp5,3102.969727,2231.397949
200 mA,exp5,3102.175781,2275.570557
200 mA,exp5,3101.382812,2245.375
200 mA,exp5,3100.588867,2230.058594
200 mA,exp5,3099.794922,2360.41626
200 mA,exp5,3099.000977,2217.277344
200 mA,exp5,3098.207031,2225.748535
200 mA,exp5,3097.413086,2153.998291
200 mA,exp5,3096.618164,2177.330566
200 mA,exp5,3095.823242,2260.050537
200 mA,exp5,3095.02832,2360.55249
200 mA,exp5,3094.233398,2321.487549
200 mA,exp5,3093.438477,2279.470215
200 mA,exp5,3092.643555,2299.786133
200 mA,exp5,3091.847656,2397.232666
200 mA,exp5,3091.051758,2236.573975
200 mA,exp5,3090.256836,2212.400879
200 mA,exp5,3089.460938,2280.155029
200 mA,exp5,3088.664062,2297.48584
200 mA,exp5,3087.868164,2308.881592
200 mA,exp5,3087.071289,2189.886963
200 mA,exp5,3086.275391,2251.665771
200 mA,exp5,3085.478516,2236.404541
200 mA,exp5,3084.681641,2330.72583
200 mA,exp5,3083.884766,2356.907959
200 mA,exp5,3083.086914,2264.665283
200 mA,exp5,3082.290039,2181.339111
200 mA,exp5,3081.492188,2388.043701
200 mA,exp5,3080.694336,2328.394531
200 mA,exp5,3079.896484,2292.432617
200 mA,exp5,3079.098633,2268.314697
200 mA,exp5,3078.300781,2321.083008
200 mA,exp5,3077.50293,2226.02002
200 mA,exp5,3076.704102,2311.287354
200 mA,exp5,3075.905273,2349.23999
200 mA,exp5,3075.106445,2342.861084
200 mA,exp5,3074.307617,2487.130127
200 mA,exp5,3073.508789,2492.538818
200 mA,exp5,3072.708984,2435.939697
200 mA,exp5,3071.910156,2432.500244
200 mA,exp5,3071.110352,2387.741211
200 mA,exp5,3070.310547,2534.807617
200 mA,exp5,3069.510742,2540.200928
200 mA,exp5,3068.709961,2465.950195
200 mA,exp5,3067.910156,2539.18457
200 mA,exp5,3067.109375,2647.771729
200 mA,exp5,3066.30957,2461.522217
200 mA,exp5,3065.508789,2587.765381
200 mA,exp5,3064.708008,2599.034668
200 mA,exp5,3063.90625,2619.137695
200 mA,exp5,3063.105469,2639.23291
200 mA,exp5,3062.303711,2694.659424
200 mA,exp5,3061.501953,2543.956299
200 mA,exp5,3060.701172,2596.435791
200 mA,exp5,3059.898438,2695.98584
200 mA,exp5,3059.09668,2854.348389
200 mA,exp5,3058.294922,2771.400391
200 mA,exp5,3057.492188,2773.787598
200 mA,exp5,3056.689453,2726.178955
200 mA,exp5,3055.887695,2687.410156
200 mA,exp5,3055.083984,2795.640869
200 mA,exp5,3054.28125,2701.030762
200 mA,exp5,3053.478516,2618.212402
200 mA,exp5,3052.674805,2626.502441
200 mA,exp5,3051.87207,2599.54126
200 mA,exp5,3051.068359,2813.404053
200 mA,exp5,3050.264648,2548.587158
200 mA,exp5,3049.459961,2597.982178
200 mA,exp5,3048.65625,2488.868408
200 mA,exp5,3047.851562,2470.764404
200 mA,exp5,3047.047852,2616.961182
200 mA,exp5,3046.243164,2411.112061
200 mA,exp5,3045.438477,2489.811279
200 mA,exp5,3044.633789,2486.381592
200 mA,exp5,3043.828125,2430.186768
200 mA,exp5,3043.023438,2371.083496
200 mA,exp5,3042.217773,2440.936768
200 mA,exp5,3041.412109,2361.34668
200 mA,exp5,3040.606445,2355.016602
200 mA,exp5,3039.800781,2284.260986
200 mA,exp5,3038.994141,2365.787354
200 mA,exp5,3038.188477,2379.95166
200 mA,exp5,3037.381836,2303.379639
200 mA,exp5,3036.575195,2297.067139
200 mA,exp5,3035.768555,2273.203369
200 mA,exp5,3034.961914,2301.999512
200 mA,exp5,3034.155273,2324.935303
200 mA,exp5,3033.347656,2365.405029
200 mA,exp5,3032.541016,2283.080811
200 mA,exp5,3031.733398,2244.629883
200 mA,exp5,3030.925781,2349.377686
200 mA,exp5,3030.117188,2293.399658
200 mA,exp5,3029.30957,2254.969482
200 mA,exp5,3028.501953,2242.837891
200 mA,exp5,3027.693359,2312.464844
200 mA,exp5,3026.884766,2224.427246
200 mA,exp5,3026.076172,2162.692383
200 mA,exp5,3025.267578,2217.703369
200 mA,exp5,3024.458984,2322.289062
200 mA,exp5,3023.649414,2196.400391
200 mA,exp5,3022.839844,2201.794678
200 mA,exp5,3022.03125,2248.006592
200 mA,exp5,3021.22168,2206.746338
200 mA,exp5,3020.411133,2258.767822
200 mA,exp5,3019.601562,2374.875732
200 mA,exp5,3018.791992,2214.16626
200 mA,exp5,3017.981445,2216.637451
200 mA,exp5,3017.170898,2216.195557
200 mA,exp5,3016.360352,2230.311768
200 mA,exp5,3015.549805,2331.753906
200 mA,exp5,3014.739258,2281.811035
200 mA,exp5,3013.927734,2223.158447
200 mA,exp5,3013.116211,2350.725098
200 mA,exp5,3012.305664,2280.446777
200 mA,exp5,3011.494141,2253.819092
200 mA,exp5,3010.681641,2288.260742
200 mA,exp5,3009.870117,2348.851807
200 mA,exp5,3009.058594,2211.782227
200 mA,exp5,3008.246094,2176.47168
200 mA,exp5,3007.433594,2181.848633
200 mA,exp5,3006.621094,2219.174805
200 mA,exp5,3005.808594,2166.459229
200 mA,exp5,3004.996094,2197.966553
200 mA,exp5,3004.182617,2212.043457
200 mA,exp5,3003.370117,2394.452148
200 mA,exp5,3002.556641,2272.100586
200 mA,exp5,3001.743164,2210.7229
300 mA,exp1,3750.169922,1648.527954
300 mA,exp1,3749.5,1814.085327
300 mA,exp1,3748.830078,1743.310425
300 mA,exp1,3748.160156,1693.689087
300 mA,exp1,3747.489258,1700.414551
300 mA,exp1,3746.819336,1795.134399
300 mA,exp1,3746.148438,1752.569458
300 mA,exp1,3745.477539,1896.50415
300 mA,exp1,3744.806641,1846.900513
300 mA,exp1,3744.135742,1797.315186
300 mA,exp1,3743.464844,1709.065796
300 mA,exp1,3742.793945,1803.678223
300 mA,exp1,3742.12207,1694.368774
300 mA,exp1,3741.451172,1669.451172
300 mA,exp1,3740.779297,1728.878418
300 mA,exp1,3740.107422,1760.17688
300 mA,exp1,3739.435547,1745.799072
300 mA,exp1,3738.763672,1850.835205
300 mA,exp1,3738.091797,1713.547852
300 mA,exp1,3737.419922,1765.890137
300 mA,exp1,3736.74707,1660.260132
300 mA,exp1,3736.074219,1677.498901
300 mA,exp1,3735.402344,1656.134766
