sample,experiment,wn,int
10 mA,exp1,3672.39063,25261.07617
10 mA,exp1,3671.70703,25480.57813
10 mA,exp1,3671.02246,25048.36328
10 mA,exp1,3670.33789,25481.54883
10 mA,exp1,3669.65332,25607.83008
10 mA,exp1,3668.96777,25561.76953
10 mA,exp1,3668.2832,25522.61719
10 mA,exp1,3667.59766,25693.60156
10 mA,exp1,3666.91309,25650.99219
10 mA,exp1,3666.22754,25732.36133
10 mA,exp1,3665.54199,25552.04883
10 mA,exp1,3664.85645,25967.28906
10 mA,exp1,3664.16992,25270.77734
10 mA,exp1,3663.48438,25644.625
10 mA,exp1,3662.79883,25667.43359
10 mA,exp1,3662.11231,25703.99023
10 mA,exp1,3661.42578,25833.38477
10 mA,exp1,3660.74023,25983.35938
10 mA,exp1,3660.05371,26078.27734
10 mA,exp1,3659.36621,26045.98828
10 mA,exp1,3658.67969,25742.23242
10 mA,exp1,3657.99316,26170.41016
10 mA,exp1,3657.30566,26189.64648
10 mA,exp1,3656.61914,26256.95898
10 mA,exp1,3655.93164,26200.625
10 mA,exp1,3655.24414,26607.80273
10 mA,exp1,3654.55664,26602.91211
10 mA,exp1,3653.86914,26453.88086
10 mA,exp1,3653.18164,26407.8418
10 mA,exp1,3652.49316,26797.52539
10 mA,exp1,3651.80566,26566.21484
10 mA,exp1,3651.11719,26863.12695
10 mA,exp1,3650.42871,26378.15234
10 mA,exp1,3649.74023,26880.68164
10 mA,exp1,3649.05176,26642.66797
10 mA,exp1,3648.36328,26524.68359
10 mA,exp1,3647.67481,27115.99023
10 mA,exp1,3646.98535,27186.375
10 mA,exp1,3646.29688,27246.45703
10 mA,exp1,3645.60742,27200.35742
10 mA,exp1,3644.91797,27253.56445
10 mA,exp1,3644.22852,27303.33008
10 mA,exp1,3643.53906,27195.63672
10 mA,exp1,3642.84961,27570.47461
10 mA,exp1,3642.16016,27346.44531
10 mA,exp1,3641.46973,27505.61523
10 mA,exp1,3640.7793,27616.84375
10 mA,exp1,3640.08984,28049.45508
10 mA,exp1,3639.39941,27425.50195
10 mA,exp1,3638.70898,27991.29492
10 mA,exp1,3638.01856,27606.80664
10 mA,exp1,3637.32715,27861.41992
10 mA,exp1,3636.63672,28095.44141
10 mA,exp1,3635.94531,28298.63477
10 mA,exp1,3635.25488,27682.14648
10 mA,exp1,3634.56348,28117.51953
10 mA,exp1,3633.87207,28324.00586
10 mA,exp1,3633.18066,28144.73242
10 mA,exp1,3632.48926,28269.23828
10 mA,exp1,3631.79785,28236.75
10 mA,exp1,3631.10547,28548.80859
10 mA,exp1,3630.41406,28574.25977
10 mA,exp1,3629.72168,28845.2207
10 mA,exp1,3629.0293,28618.31055
10 mA,exp1,3628.33691,28838.03125
10 mA,exp1,3627.64453,28723.67383
10 mA,exp1,3626.95215,28875.14063
10 mA,exp1,3626.25977,28709.71289
10 mA,exp1,3625.56641,28980.34375
10 mA,exp1,3624.87305,29012.48047
10 mA,exp1,3624.18066,29487.25391
10 mA,exp1,3623.48731,29080.12109
10 mA,exp1,3622.79395,29296.02148
10 mA,exp1,3622.10059,28936.71289
10 mA,exp1,3621.40625,28958.61523
10 mA,exp1,3620.71289,29007.72461
10 mA,exp1,3620.01953,29393.53711
10 mA,exp1,3619.3252,29095.68164
10 mA,exp1,3618.63086,29501.73438
10 mA,exp1,3617.93652,29734.26953
10 mA,exp1,3617.24219,29388.92969
10 mA,exp1,3616.54785,29223.81641
10 mA,exp1,3615.85352,29914.93164
10 mA,exp1,3615.1582,29559.55664
10 mA,exp1,3614.46387,29897.14453
10 mA,exp1,3613.76856,30119.15625
10 mA,exp1,3613.07324,30263.0
10 mA,exp1,3612.37793,30009.64648
10 mA,exp1,3611.68262,29973.58594
10 mA,exp1,3610.98731,30303.99609
10 mA,exp1,3610.29199,30189.86523
10 mA,exp1,3609.5957,30133.4375
10 mA,exp1,3608.90039,30151.63477
10 mA,exp1,3608.2041,30515.66992
10 mA,exp1,3607.50781,30327.0
10 mA,exp1,3606.81152,30260.41406
10 mA,exp1,3606.11523,30505.61914
10 mA,exp1,3605.41895,30483.06836
10 mA,exp1,3604.72168,30142.09961
10 mA,exp1,3604.02539,30776.67773
10 mA,exp1,3603.32813,30544.13867
10 mA,exp1,3602.63086,30826.30078
10 mA,exp1,3601.93359,30952.64648
10 mA,exp1,3601.23633,31122.94141
10 mA,exp1,3600.53906,31181.50977
10 mA,exp1,3599.8418,31344.93164
10 mA,exp1,3599.14356,31034.73633
10 mA,exp1,3598.44629,31072.99219
10 mA,exp1,3597.74805,31077.41992
10 mA,exp1,3597.04981,31463.85938
10 mA,exp1,3596.35156,31583.13086
10 mA,exp1,3595.65332,31611.11328
10 mA,exp1,3594.95508,31726.93359
10 mA,exp1,3594.25586,31734.60742
10 mA,exp1,3593.55762,31586.91016
10 mA,exp1,3592.8584,31679.02734
10 mA,exp1,3592.16016,31538.14453
10 mA,exp1,3591.46094,32001.56055
10 mA,exp1,3590.76172,32009.16992
10 mA,exp1,3590.06152,32526.31641
10 mA,exp1,3589.36231,32189.69336
10 mA,exp1,3588.66309,32595.29883
10 mA,exp1,3587.96289,32258.7832
10 mA,exp1,3587.2627,32347.25781
10 mA,exp1,3586.56348,32459.29883
10 mA,exp1,3585.86328,32601.63281
10 mA,exp1,3585.16309,32780.98438
10 mA,exp1,3584.46191,32980.48438
10 mA,exp1,3583.76172,33119.27344
10 mA,exp1,3583.06152,33214.21875
10 mA,exp1,3582.36035,33248.51172
10 mA,exp1,3581.65918,33094.23828
10 mA,exp1,3580.95801,33000.61328
10 mA,exp1,3580.25684,33014.73047
10 mA,exp1,3579.55566,33489.85938
10 mA,exp1,3578.85449,33416.39844
10 mA,exp1,3578.15332,33632.25781
10 mA,exp1,3577.45117,33390.62891
10 mA,exp1,3576.74902,34100.71875
10 mA,exp1,3576.04785,33936.41797
10 mA,exp1,3575.3457,33762.09375
10 mA,exp1,3574.64356,33839.88672
10 mA,exp1,3573.94043,34643.45313
10 mA,exp1,3573.23828,34610.1875
10 mA,exp1,3572.53613,34425.78125
10 mA,exp1,3571.83301,34375.77344
10 mA,exp1,3571.12988,34832.79688
10 mA,exp1,3570.42676,34833.08594
10 mA,exp1,3569.72363,34944.13672
10 mA,exp1,3569.02051,34857.15234
10 mA,exp1,3568.31738,34615.85547
10 mA,exp1,3567.61426,34911.38281
10 mA,exp1,3566.91016,35377.85156
10 mA,exp1,3566.20606,35257.30859
10 mA,exp1,3565.50293,35083.16406
10 mA,exp1,3564.79883,35505.76172
10 mA,exp1,3564.09473,35435.52734
10 mA,exp1,3563.38965,35693.70703
10 mA,exp1,3562.68555,35687.11719
10 mA,exp1,3561.98145,36062.39063
10 mA,exp1,3561.27637,35657.19531
10 mA,exp1,3560.57129,36233.23438
10 mA,exp1,3559.86621,35941.98047
10 mA,exp1,3559.16113,36360.43359
10 mA,exp1,3558.45606,36239.93359
10 mA,exp1,3557.75098,36594.60156
10 mA,exp1,3557.0459,36688.20313
10 mA,exp1,3556.33984,36363.67578
10 mA,exp1,3555.63379,36724.80469
10 mA,exp1,3554.92871,37166.04297
10 mA,exp1,3554.22266,36754.69141
10 mA,exp1,3553.5166,37165.67578
10 mA,exp1,3552.81055,36975.01563
10 mA,exp1,3552.10352,37158.61719
10 mA,exp1,3551.39746,37489.125
10 mA,exp1,3550.69043,37074.74219
10 mA,exp1,3549.9834,37368.41016
10 mA,exp1,3549.27734,37581.84375
10 mA,exp1,3548.57031,37644.98828
10 mA,exp1,3547.86231,38008.46484
10 mA,exp1,3547.15527,38285.05078
10 mA,exp1,3546.44824,38081.13672
10 mA,exp1,3545.74023,38157.47656
10 mA,exp1,3545.0332,38223.78125
10 mA,exp1,3544.3252,38630.14844
10 mA,exp1,3543.61719,38439.65234
10 mA,exp1,3542.90918,38802.49609
10 mA,exp1,3542.20117,38572.04688
10 mA,exp1,3541.49219,38728.16016
10 mA,exp1,3540.78418,39130.71484
10 mA,exp1,3540.0752,39106.81641
10 mA,exp1,3539.36621,39279.38672
10 mA,exp1,3538.6582,39911.33203
10 mA,exp1,3537.94824,39437.92578
10 mA,exp1,3537.23926,39636.95703
10 mA,exp1,3536.53027,40275.13281
10 mA,exp1,3535.82129,39835.18359
10 mA,exp1,3535.11133,40280.16406
10 mA,exp1,3534.40137,39920.1875
10 mA,exp1,3533.69238,40464.72656
10 mA,exp1,3532.98242,40523.71484
10 mA,exp1,3532.27246,40778.77344
10 mA,exp1,3531.56152,40741.30469
10 mA,exp1,3530.85156,40687.23047
10 mA,exp1,3530.14063,40736.15625
10 mA,exp1,3529.43066,40937.83984
10 mA,exp1,3528.71973,40777.49609
10 mA,exp1,3528.00879,41414.01563
10 mA,exp1,3527.29785,40964.84766
10 mA,exp1,3526.58691,41468.33984
10 mA,exp1,3525.87598,41198.50391
10 mA,exp1,3525.16406,41997.02344
10 mA,exp1,3524.45313,41435.29688
10 mA,exp1,3523.74121,41905.15625
10 mA,exp1,3523.0293,41748.16406
10 mA,exp1,3522.31738,42115.01953
10 mA,exp1,3521.60547,42246.40234
10 mA,exp1,3520.89356,42593.14063
10 mA,exp1,3520.18066,42518.96094
10 mA,exp1,3519.46875,42607.125
10 mA,exp1,3518.75586,42794.61719
10 mA,exp1,3518.04297,43256.88281
10 mA,exp1,3517.33008,42964.11328
10 mA,exp1,3516.61719,43343.41797
10 mA,exp1,3515.9043,43520.69141
10 mA,exp1,3515.19141,43052.65625
10 mA,exp1,3514.47754,44245.57422
10 mA,exp1,3513.76465,43648.57031
10 mA,exp1,3513.05078,44215.88281
10 mA,exp1,3512.33691,43394.26172
10 mA,exp1,3511.62305,44463.90234
10 mA,exp1,3510.90918,44306.89063
10 mA,exp1,3510.19531,44206.11328
10 mA,exp1,3509.48047,44690.18359
10 mA,exp1,3508.7666,44496.87109
10 mA,exp1,3508.05176,44495.19141
10 mA,exp1,3507.33691,44869.96094
10 mA,exp1,3506.62207,44597.47656
10 mA,exp1,3505.90723,45305.47656
10 mA,exp1,3505.19238,45412.54688
10 mA,exp1,3504.47754,44994.92188
10 mA,exp1,3503.76172,44673.12109
10 mA,exp1,3503.0459,44928.67188
10 mA,exp1,3502.33106,45141.25781
10 mA,exp1,3501.61523,45488.94531
10 mA,exp1,3500.89941,45787.05078
10 mA,exp1,3500.18262,45666.44922
10 mA,exp1,3499.4668,46251.10547
10 mA,exp1,3498.75098,45481.37891
10 mA,exp1,3498.03418,46131.73047
10 mA,exp1,3497.31738,45609.32813
10 mA,exp1,3496.60059,46213.30469
10 mA,exp1,3495.88379,46329.78906
10 mA,exp1,3495.16699,46005.13672
10 mA,exp1,3494.4502,46282.875
10 mA,exp1,3493.73242,46626.31641
10 mA,exp1,3493.01563,46502.46484
10 mA,exp1,3492.29785,46506.9375
10 mA,exp1,3491.58008,46596.91016
10 mA,exp1,3490.86231,46529.01953
10 mA,exp1,3490.14453,47204.10938
10 mA,exp1,3489.42676,47103.25781
10 mA,exp1,3488.70898,46798.69922
10 mA,exp1,3487.99023,47059.36719
10 mA,exp1,3487.27148,46830.47656
10 mA,exp1,3486.55371,46979.37109
10 mA,exp1,3485.83496,47604.34766
10 mA,exp1,3485.11621,47175.20313
10 mA,exp1,3484.39648,47448.67578
10 mA,exp1,3483.67773,47226.47656
10 mA,exp1,3482.95898,48090.45703
10 mA,exp1,3482.23926,47179.27734
10 mA,exp1,3481.51953,47521.41016
10 mA,exp1,3480.79981,47466.60156
10 mA,exp1,3480.08008,47559.35938
10 mA,exp1,3479.36035,47681.58203
10 mA,exp1,3478.64063,47764.42578
10 mA,exp1,3477.91992,47794.80469
10 mA,exp1,3477.2002,47864.48438
10 mA,exp1,3476.47949,48340.32813
10 mA,exp1,3475.75879,48491.75
10 mA,exp1,3475.03809,48168.30859
10 mA,exp1,3474.31738,47939.92578
10 mA,exp1,3473.59668,48160.07031
10 mA,exp1,3472.875,48563.39844
10 mA,exp1,3472.1543,48570.65234
10 mA,exp1,3471.43262,47851.63672
10 mA,exp1,3470.71094,48827.18359
10 mA,exp1,3469.98926,47899.08594
10 mA,exp1,3469.26758,48436.125
10 mA,exp1,3468.5459,48044.5625
10 mA,exp1,3467.82324,48597.70703
10 mA,exp1,3467.10156,48346.76953
10 mA,exp1,3466.37891,48929.04688
10 mA,exp1,3465.65625,48482.14063
10 mA,exp1,3464.93359,48851.88281
10 mA,exp1,3464.21094,48346.37891
10 mA,exp1,3463.48828,49032.67969
10 mA,exp1,3462.76563,48961.44531
10 mA,exp1,3462.04199,48645.47656
10 mA,exp1,3461.31836,48894.10156
10 mA,exp1,3460.5957,48682.64844
10 mA,exp1,3459.87207,48888.76563
10 mA,exp1,3459.14844,48762.17188
10 mA,exp1,3458.42383,48984.49219
10 mA,exp1,3457.7002,48564.54297
10 mA,exp1,3456.97656,49278.94531
10 mA,exp1,3456.25195,48683.12891
10 mA,exp1,3455.52734,49045.375
10 mA,exp1,3454.80273,48909.10547
10 mA,exp1,3454.07813,48544.91406
10 mA,exp1,3453.35352,49294.44922
10 mA,exp1,3452.62891,49067.04688
10 mA,exp1,3451.90332,48875.53125
10 mA,exp1,3451.17871,49012.76563
10 mA,exp1,3450.45313,49133.67969
10 mA,exp1,3449.72754,48587.66406
10 mA,exp1,3449.00195,49297.29688
10 mA,exp1,3448.27637,48855.51172
10 mA,exp1,3447.55078,49402.25781
10 mA,exp1,3446.82422,48915.10547
10 mA,exp1,3446.09863,49152.87891
10 mA,exp1,3445.37207,49153.35547
10 mA,exp1,3444.64551,48728.23828
10 mA,exp1,3443.91895,48985.39453
10 mA,exp1,3443.19238,48813.77344
10 mA,exp1,3442.46582,48863.00391
10 mA,exp1,3441.73828,48746.64844
10 mA,exp1,3441.01172,49026.3125
10 mA,exp1,3440.28418,49383.75
10 mA,exp1,3439.55664,49105.13281
10 mA,exp1,3438.8291,48823.37109
10 mA,exp1,3438.10156,48684.41797
10 mA,exp1,3437.37402,48817.89453
10 mA,exp1,3436.64551,49337.11719
10 mA,exp1,3435.91797,49104.13281
10 mA,exp1,3435.18945,49354.11328
10 mA,exp1,3434.46094,49224.89453
10 mA,exp1,3433.73242,49419.67578
10 mA,exp1,3433.00391,49054.04297
10 mA,exp1,3432.27539,48931.42188
10 mA,exp1,3431.5459,48701.99609
10 mA,exp1,3430.81738,48679.83203
10 mA,exp1,3430.08789,48796.83984
10 mA,exp1,3429.3584,48984.99219
10 mA,exp1,3428.62891,49069.53906
10 mA,exp1,3427.89941,48532.99609
10 mA,exp1,3427.16992,48607.89063
10 mA,exp1,3426.44043,49216.26953
10 mA,exp1,3425.70996,48796.375
10 mA,exp1,3424.97949,49485.28516
10 mA,exp1,3424.25,49059.03125
10 mA,exp1,3423.51953,48697.55078
10 mA,exp1,3422.78906,48575.25391
10 mA,exp1,3422.05762,48333.5
10 mA,exp1,3421.32715,48330.79297
10 mA,exp1,3420.5957,48357.13672
10 mA,exp1,3419.86523,47928.33203
10 mA,exp1,3419.13379,48216.15234
10 mA,exp1,3418.40234,48110.19922
10 mA,exp1,3417.6709,48655.95313
10 mA,exp1,3416.93945,47853.24609
10 mA,exp1,3416.20703,48037.65234
10 mA,exp1,3415.47559,48115.58594
10 mA,exp1,3414.74316,48419.13672
10 mA,exp1,3414.01074,48048.96094
10 mA,exp1,3413.27832,47978.60547
10 mA,exp1,3412.5459,47911.49219
10 mA,exp1,3411.81348,47760.65234
10 mA,exp1,3411.08106,47712.92578
10 mA,exp1,3410.34766,47929.25
10 mA,exp1,3409.61426,47723.75391
10 mA,exp1,3408.88184,47804.80469
10 mA,exp1,3408.14844,47905.125
10 mA,exp1,3407.41504,47554.95313
10 mA,exp1,3406.68066,48015.57031
10 mA,exp1,3405.94727,48212.27344
10 mA,exp1,3405.21387,47630.70313
10 mA,exp1,3404.47949,47830.61328
10 mA,exp1,3403.74512,47943.65625
10 mA,exp1,3403.01074,47420.30859
10 mA,exp1,3402.27637,48018.57422
10 mA,exp1,3401.54199,47967.66016
10 mA,exp1,3400.80664,47804.34375
10 mA,exp1,3400.07227,47779.17578
10 mA,exp1,3399.33691,47548.52344
10 mA,exp1,3398.60156,47385.36719
10 mA,exp1,3397.86621,47299.30078
10 mA,exp1,3397.13086,47389.75781
10 mA,exp1,3396.39551,47675.88281
10 mA,exp1,3395.66016,47204.875
10 mA,exp1,3394.92383,47240.76563
10 mA,exp1,3394.18848,47276.64063
10 mA,exp1,3393.45215,47344.55469
10 mA,exp1,3392.71582,46954.08984
10 mA,exp1,3391.97949,47227.13281
10 mA,exp1,3391.24219,46840.03516
10 mA,exp1,3390.50586,47183.46484
10 mA,exp1,3389.76953,47276.9375
10 mA,exp1,3389.03223,47203.85938
10 mA,exp1,3388.29492,46897.08984
10 mA,exp1,3387.55762,46817.70313
10 mA,exp1,3386.82031,46677.53516
10 mA,exp1,3386.08301,47330.96094
10 mA,exp1,3385.34473,46835.63672
10 mA,exp1,3384.60742,46829.875
10 mA,exp1,3383.86914,46840.10156
10 mA,exp1,3383.13086,46204.46484
10 mA,exp1,3382.39258,46301.11328
10 mA,exp1,3381.6543,46643.82031
10 mA,exp1,3380.91602,46452.74609
10 mA,exp1,3380.17676,45951.83984
10 mA,exp1,3379.43848,46578.69531
10 mA,exp1,3378.69922,46343.02344
10 mA,exp1,3377.95996,46822.67969
10 mA,exp1,3377.2207,46647.70313
10 mA,exp1,3376.48145,46827.07813
10 mA,exp1,3375.74219,46074.55078
10 mA,exp1,3375.00293,46190.14844
10 mA,exp1,3374.2627,46388.64063
10 mA,exp1,3373.52246,46060.80859
10 mA,exp1,3372.78223,46463.32031
10 mA,exp1,3372.04199,46734.96094
10 mA,exp1,3371.30176,45989.67578
10 mA,exp1,3370.56152,45716.33203
10 mA,exp1,3369.82031,45994.32422
10 mA,exp1,3369.08008,46128.85156
10 mA,exp1,3368.33887,45709.11719
10 mA,exp1,3367.59766,45770.39844
10 mA,exp1,3366.85645,45962.1875
10 mA,exp1,3366.11523,45501.33594
10 mA,exp1,3365.37402,45483.04297
10 mA,exp1,3364.63184,45445.66406
10 mA,exp1,3363.89063,45694.62109
10 mA,exp1,3363.14844,45937.12109
10 mA,exp1,3362.40625,45759.73828
10 mA,exp1,3361.66406,45207.22656
10 mA,exp1,3360.92188,45497.35547
10 mA,exp1,3360.17871,45599.84375
10 mA,exp1,3359.43652,44723.54688
10 mA,exp1,3358.69336,45579.11719
10 mA,exp1,3357.9502,45109.75
10 mA,exp1,3357.20801,45170.93359
10 mA,exp1,3356.46387,44549.40234
10 mA,exp1,3355.7207,44905.91016
10 mA,exp1,3354.97754,45049.61719
10 mA,exp1,3354.2334,44834.66406
10 mA,exp1,3353.49023,44515.08203
10 mA,exp1,3352.74609,44569.94922
10 mA,exp1,3352.00195,44742.14063
10 mA,exp1,3351.25781,44251.51953
10 mA,exp1,3350.51367,44648.80078
10 mA,exp1,3349.76856,44088.64453
10 mA,exp1,3349.02441,44349.51953
10 mA,exp1,3348.2793,44613.46094
10 mA,exp1,3347.53418,44665.04297
10 mA,exp1,3346.78906,44434.71094
10 mA,exp1,3346.04395,44125.29297
10 mA,exp1,3345.29883,44376.39453
10 mA,exp1,3344.55273,44627.39844
10 mA,exp1,3343.80762,44694.73828
10 mA,exp1,3343.06152,44654.46094
10 mA,exp1,3342.31543,44187.10156
10 mA,exp1,3341.56934,44460.07813
10 mA,exp1,3340.82324,43898.05469
10 mA,exp1,3340.07715,44392.30469
10 mA,exp1,3339.33008,44086.56641
10 mA,exp1,3338.58398,43844.15625
10 mA,exp1,3337.83691,43446.99609
10 mA,exp1,3337.08984,43685.02344
10 mA,exp1,3336.34277,43809.24219
10 mA,exp1,3335.5957,44040.78906
10 mA,exp1,3334.84766,43479.69141
10 mA,exp1,3334.10059,43736.45703
10 mA,exp1,3333.35254,43835.30859
10 mA,exp1,3332.60449,44183.41797
10 mA,exp1,3331.85645,43887.74609
10 mA,exp1,3331.1084,43775.14844
10 mA,exp1,3330.36035,43656.28125
10 mA,exp1,3329.61231,43764.49219
10 mA,exp1,3328.86328,43850.59375
10 mA,exp1,3328.11426,43274.72266
10 mA,exp1,3327.36621,43266.33594
10 mA,exp1,3326.61719,43109.85547
10 mA,exp1,3325.86816,43737.84375
10 mA,exp1,3325.11816,43367.15625
10 mA,exp1,3324.36914,43453.21484
10 mA,exp1,3323.61914,42947.33594
10 mA,exp1,3322.87012,43212.85938
10 mA,exp1,3322.12012,43072.29297
10 mA,exp1,3321.37012,43067.07813
10 mA,exp1,3320.61914,43222.30469
10 mA,exp1,3319.86914,43053.5
10 mA,exp1,3319.11914,42853.3125
10 mA,exp1,3318.36816,42992.76172
10 mA,exp1,3317.61719,43207.59766
10 mA,exp1,3316.86621,43095.48828
10 mA,exp1,3316.11523,42901.71875
10 mA,exp1,3315.36426,43446.31641
10 mA,exp1,3314.61328,42900.74609
10 mA,exp1,3313.86133,43011.74219
10 mA,exp1,3313.10938,42824.41016
10 mA,exp1,3312.3584,42703.06641
10 mA,exp1,3311.60645,42738.69922
10 mA,exp1,3310.85449,42322.44531
10 mA,exp1,3310.10156,42709.52344
10 mA,exp1,3309.34961,42989.79688
10 mA,exp1,3308.59668,42871.66016
10 mA,exp1,3307.84473,42599.92578
10 mA,exp1,3307.0918,42475.63672
10 mA,exp1,3306.33887,42548.85938
10 mA,exp1,3305.58594,42719.19531
10 mA,exp1,3304.83203,42798.60156
10 mA,exp1,3304.0791,42552.19141
10 mA,exp1,3303.3252,42299.60938
10 mA,exp1,3302.57129,42952.07031
10 mA,exp1,3301.81738,42593.05859
10 mA,exp1,3301.06348,42628.57813
10 mA,exp1,3300.30957,42595.23047
10 mA,exp1,3299.55566,42727.71875
10 mA,exp1,3298.80078,42713.12891
10 mA,exp1,3298.04688,42460.83984
10 mA,exp1,3297.29199,42580.76563
10 mA,exp1,3296.53711,42409.88281
10 mA,exp1,3295.78223,42404.73047
10 mA,exp1,3295.02637,42830.85547
10 mA,exp1,3294.27148,42694.38281
10 mA,exp1,3293.51563,42170.58984
10 mA,exp1,3292.76074,42012.43359
10 mA,exp1,3292.00488,41851.21094
10 mA,exp1,3291.24902,42127.14844
10 mA,exp1,3290.49316,42125.16016
10 mA,exp1,3289.73633,42425.90234
10 mA,exp1,3288.98047,42430.08984
10 mA,exp1,3288.22363,42078.62891
10 mA,exp1,3287.4668,42248.1875
10 mA,exp1,3286.70996,42118.30859
10 mA,exp1,3285.95313,42462.39063
10 mA,exp1,3285.19629,42510.19531
10 mA,exp1,3284.43945,41856.73047
10 mA,exp1,3283.68164,42144.5625
10 mA,exp1,3282.92383,42130.08594
10 mA,exp1,3282.16699,42364.79688
10 mA,exp1,3281.40918,42328.47656
10 mA,exp1,3280.65039,42257.91406
10 mA,exp1,3279.89258,42193.60547
10 mA,exp1,3279.13477,41768.28125
10 mA,exp1,3278.37598,42292.21484
10 mA,exp1,3277.61719,42265.26563
10 mA,exp1,3276.8584,42465.39063
10 mA,exp1,3276.09961,42441.51953
10 mA,exp1,3275.34082,42016.54688
10 mA,exp1,3274.58203,42092.24609
10 mA,exp1,3273.82227,41990.75391
10 mA,exp1,3273.06348,41824.03516
10 mA,exp1,3272.30371,42027.10156
10 mA,exp1,3271.54395,41928.77734
10 mA,exp1,3270.78418,41805.64063
10 mA,exp1,3270.02344,41819.17578
10 mA,exp1,3269.26367,41304.94141
10 mA,exp1,3268.50293,41905.19141
10 mA,exp1,3267.74316,41558.71094
10 mA,exp1,3266.98242,41981.82031
10 mA,exp1,3266.22168,41846.39453
10 mA,exp1,3265.45996,42160.72266
10 mA,exp1,3264.69922,41631.50781
10 mA,exp1,3263.93848,41707.03516
10 mA,exp1,3263.17676,42154.48047
10 mA,exp1,3262.41504,42136.90234
10 mA,exp1,3261.65332,42116.22656
10 mA,exp1,3260.8916,42011.91797
10 mA,exp1,3260.12988,41545.28125
10 mA,exp1,3259.36719,41691.94141
10 mA,exp1,3258.60547,41463.92969
10 mA,exp1,3257.84277,41848.88281
10 mA,exp1,3257.08008,41738.52734
10 mA,exp1,3256.31738,41618.92969
10 mA,exp1,3255.55469,41811.82031
10 mA,exp1,3254.79102,41853.07813
10 mA,exp1,3254.02832,41523.24219
10 mA,exp1,3253.26465,41474.87891
10 mA,exp1,3252.50098,41472.89844
10 mA,exp1,3251.73731,41637.79688
10 mA,exp1,3250.97363,42238.30078
10 mA,exp1,3250.20996,41284.67578
10 mA,exp1,3249.44629,41665.71094
10 mA,exp1,3248.68164,41401.19922
10 mA,exp1,3247.91699,41352.90625
10 mA,exp1,3247.15234,41480.57422
10 mA,exp1,3246.3877,41805.71094
10 mA,exp1,3245.62305,41414.85938
10 mA,exp1,3244.8584,41715.19531
10 mA,exp1,3244.09277,41740.89844
10 mA,exp1,3243.32813,41054.23828
10 mA,exp1,3242.5625,41249.63281
10 mA,exp1,3241.79688,41256.91016
10 mA,exp1,3241.03125,40900.51172
10 mA,exp1,3240.26465,41502.54688
10 mA,exp1,3239.49902,41272.54688
10 mA,exp1,3238.73242,41045.71484
10 mA,exp1,3237.9668,41290.13281
10 mA,exp1,3237.2002,41118.80078
10 mA,exp1,3236.43359,40765.91406
10 mA,exp1,3235.66699,41157.96484
10 mA,exp1,3234.89941,41402.16016
10 mA,exp1,3234.13281,41400.13672
10 mA,exp1,3233.36523,41090.52344
10 mA,exp1,3232.59766,41386.85938
10 mA,exp1,3231.83008,41200.35156
10 mA,exp1,3231.0625,41075.39844
10 mA,exp1,3230.29492,41217.88281
10 mA,exp1,3229.52637,40825.63281
10 mA,exp1,3228.75879,41017.25781
10 mA,exp1,3227.99023,41070.58203
10 mA,exp1,3227.22168,41544.60938
10 mA,exp1,3226.45313,41256.98828
10 mA,exp1,3225.68457,41009.38672
10 mA,exp1,3224.91504,40863.16016
10 mA,exp1,3224.14648,40609.58984
10 mA,exp1,3223.37695,41383.89063
10 mA,exp1,3222.60742,40691.67969
10 mA,exp1,3221.83789,40901.36719
10 mA,exp1,3221.06836,40865.67969
10 mA,exp1,3220.29883,40879.05078
10 mA,exp1,3219.52832,41186.64453
10 mA,exp1,3218.75879,40924.15234
10 mA,exp1,3217.98828,40649.50781
10 mA,exp1,3217.21777,40733.35156
10 mA,exp1,3216.44727,40924.34766
10 mA,exp1,3215.67578,40582.49219
10 mA,exp1,3214.90527,40929.56641
10 mA,exp1,3214.13379,40355.23047
10 mA,exp1,3213.36328,40399.25391
10 mA,exp1,3212.5918,40990.90625
10 mA,exp1,3211.82031,40759.48828
10 mA,exp1,3211.04883,40338.54297
10 mA,exp1,3210.27637,40507.89063
10 mA,exp1,3209.50488,40157.46875
10 mA,exp1,3208.73242,40149.50781
10 mA,exp1,3207.95996,40599.92188
10 mA,exp1,3207.1875,40753.80078
10 mA,exp1,3206.41504,40281.41406
10 mA,exp1,3205.64258,40331.44922
10 mA,exp1,3204.86914,39877.64844
10 mA,exp1,3204.09668,40736.73438
10 mA,exp1,3203.32324,40023.59375
10 mA,exp1,3202.54981,40189.59375
10 mA,exp1,3201.77637,40007.71094
10 mA,exp1,3201.00293,39865.55078
10 mA,exp1,3200.22852,40043.67578
10 mA,exp1,3199.45508,39999.13672
10 mA,exp1,3198.68066,40485.0625
10 mA,exp1,3197.90625,39846.09375
10 mA,exp1,3197.13184,40008.83203
10 mA,exp1,3196.35742,39601.76172
10 mA,exp1,3195.58301,40017.3125
10 mA,exp1,3194.80762,40198.1875
10 mA,exp1,3194.03223,39569.03125
10 mA,exp1,3193.25781,39503.32813
10 mA,exp1,3192.48242,39602.00781
10 mA,exp1,3191.70703,39189.40234
10 mA,exp1,3190.93066,39598.4375
10 mA,exp1,3190.15527,39703.11719
10 mA,exp1,3189.37891,39555.32422
10 mA,exp1,3188.60254,39310.28516
10 mA,exp1,3187.82715,39825.36719
10 mA,exp1,3187.04981,39182.19531
