3734.056641	1722.161499	3734.056641	1823.877686	3734.056641	1613.430298	3734.056641	1823.877686	3734.056641	1834.400146	3734.056641	1532.758789	3734.056641	1753.728638
3733.383789	1707.814575	3733.383789	1763.923462	3733.383789	1595.596802	3733.383789	1946.277344	3733.383789	1798.991577	3733.383789	1567.542358	3733.383789	1732.362183
3732.709961	1802.163818	3732.709961	1805.669922	3732.709961	1605.819092	3732.709961	1879.299194	3732.709961	1900.336182	3732.709961	1581.276001	3732.709961	1784.633057
3732.037109	1679.136719	3732.037109	1794.818359	3732.037109	1717.697266	3732.037109	1899.983521	3732.037109	1801.829346	3732.037109	1538.916504	3732.037109	1654.598145
3731.364258	1745.417358	3731.364258	1829.533813	3731.364258	1696.349365	3731.364258	1787.475586	3731.364258	1766.446411	3731.364258	1517.601807	3731.364258	1748.922241
3730.69043	1748.597778	3730.69043	1850.219604	3730.69043	1604.925415	3730.69043	1955.345825	3730.69043	1860.7323	3730.69043	1461.253052	3730.69043	1853.723877
3730.016602	1930.45813	3730.016602	1751.776978	3730.016602	1541.563721	3730.016602	1853.380005	3730.016602	1713.237793	3730.016602	1566.088623	3730.016602	1762.287598
3729.342773	1821.510132	3729.342773	1775.972412	3729.342773	1705.914307	3729.342773	1919.591431	3729.342773	1846.030396	3729.342773	1551.786499	3729.342773	1832.018799
3728.668945	1793.154297	3728.668945	1751.127319	3728.668945	1744.122803	3728.668945	1877.208374	3728.668945	1761.634033	3728.668945	1628.54834	3728.668945	1803.661133
3727.995117	1831.339478	3727.995117	1803.32666	3727.995117	1614.23999	3727.995117	1824.336304	3727.995117	1817.33313	3727.995117	1565.217529	3727.995117	1638.751221
3727.321289	1771.483765	3727.321289	1746.977051	3727.321289	1568.428345	3727.321289	1876.512451	3727.321289	1802.99231	3727.321289	1561.426392	3727.321289	1767.982788
3726.646484	1694.148682	3726.646484	1820.159668	3726.646484	1578.63855	3726.646484	1914.667969	3726.646484	1851.662476	3726.646484	1613.641602	3726.646484	1760.654419
3725.972656	1767.327515	3725.972656	1907.313843	3725.972656	1669.337036	3725.972656	1896.814819	3725.972656	1798.824463	3725.972656	1623.841431	3725.972656	1735.830566
3725.297852	1794.992065	3725.297852	1857.974243	3725.297852	1602.546509	3725.297852	1875.469238	3725.297852	1861.473267	3725.297852	1648.033691	3725.297852	1662.029663
3724.623047	1808.652954	3724.623047	1724.692261	3724.623047	1658.223389	3724.623047	1896.111938	3724.623047	1777.167725	3724.623047	1616.243042	3724.623047	1686.210327
3723.948242	1706.884155	3723.948242	1885.267578	3723.948242	1608.948242	3723.948242	1801.32251	3723.948242	1836.299561	3723.948242	1528.500854	3723.948242	1654.418457
3723.273438	1800.98877	3723.273438	1797.491699	3723.273438	1608.650146	3723.273438	1891.912476	3723.273438	1821.971191	3723.273438	1552.697144	3723.273438	1780.006348
3722.598633	1632.827148	3722.598633	1849.605103	3722.598633	1650.309326	3722.598633	1790.166016	3722.598633	1755.201782	3722.598633	1566.395264	3722.598633	1692.266235
3721.923828	1803.817627	3721.923828	1796.82605	3721.923828	1622.037476	3721.923828	1880.724487	3721.923828	1919.177979	3721.923828	1510.172852	3721.923828	1712.92749
3721.248047	1834.939697	3721.248047	1827.949463	3721.248047	1642.707886	3721.248047	1838.434814	3721.248047	1848.920166	3721.248047	1558.824951	3721.248047	1691.639648
