sample,experiment,wn,int,current_A,cell_voltage
500 mA,exp2,3200.9375,2409.77466,0.5,7.4
500 mA,exp2,3200.16406,2299.50562,0.5,7.4
500 mA,exp2,3199.38965,2326.49146,0.5,7.4
500 mA,exp2,3198.61621,2347.36914,0.5,7.4
500 mA,exp2,3197.8418,2313.37573,0.5,7.4
500 mA,exp2,3197.06738,2343.38965,0.5,7.4
500 mA,exp2,3196.29297,2312.45703,0.5,7.4
500 mA,exp2,3195.51758,2412.51929,0.5,7.4
500 mA,exp2,3194.74316,2281.0835,0.5,7.4
500 mA,exp2,3193.96777,2362.84253,0.5,7.4
500 mA,exp2,3193.19238,2441.52466,0.5,7.4
500 mA,exp2,3192.41699,2322.33569,0.5,7.4
500 mA,exp2,3191.6416,2379.69287,0.5,7.4
500 mA,exp2,3190.86621,2330.54004,0.5,7.4
500 mA,exp2,3190.08984,2375.70508,0.5,7.4
500 mA,exp2,3189.31445,2387.39795,0.5,7.4
500 mA,exp2,3188.53809,2301.78467,0.5,7.4
500 mA,exp2,3187.76172,2264.84619,0.5,7.4
500 mA,exp2,3186.98535,2322.14551,0.5,7.4
500 mA,exp2,3186.20898,2300.41187,0.5,7.4
500 mA,exp2,3185.43164,2257.4187,0.5,7.4
500 mA,exp2,3184.65527,2299.49683,0.5,7.4
500 mA,exp2,3183.87793,2283.85425,0.5,7.4
500 mA,exp2,3183.10059,2338.05566,0.5,7.4
500 mA,exp2,3182.32324,2374.02051,0.5,7.4
500 mA,exp2,3181.5459,2376.58325,0.5,7.4
500 mA,exp2,3180.76758,2370.04126,0.5,7.4
500 mA,exp2,3179.99023,2415.07983,0.5,7.4
500 mA,exp2,3179.21191,2447.96655,0.5,7.4
500 mA,exp2,3178.43359,2347.39648,0.5,7.4
500 mA,exp2,3177.65527,2249.89868,0.5,7.4
500 mA,exp2,3176.87695,2349.49365,0.5,7.4
500 mA,exp2,3176.09863,2421.77002,0.5,7.4
500 mA,exp2,3175.32031,2278.85913,0.5,7.4
500 mA,exp2,3174.54102,2302.64356,0.5,7.4
500 mA,exp2,3173.76172,2393.06079,0.5,7.4
500 mA,exp2,3172.98242,2359.26953,0.5,7.4
500 mA,exp2,3172.20313,2331.54785,0.5,7.4
500 mA,exp2,3171.42383,2243.28931,0.5,7.4
500 mA,exp2,3170.64356,2152.03906,0.5,7.4
500 mA,exp2,3169.86426,2308.97144,0.5,7.4
500 mA,exp2,3169.08398,2350.86939,0.5,7.4
500 mA,exp2,3168.30371,2368.55078,0.5,7.4
500 mA,exp2,3167.52344,2307.59131,0.5,7.4
500 mA,exp2,3166.74316,2276.8938,0.5,7.4
500 mA,exp2,3165.96289,2279.46314,0.5,7.4
500 mA,exp2,3165.18164,2306.21191,0.5,7.4
500 mA,exp2,3164.40039,2338.99365,0.5,7.4
500 mA,exp2,3163.61914,2238.82275,0.5,7.4
500 mA,exp2,3162.83789,2404.51758,0.5,7.4
500 mA,exp2,3162.05664,2388.9375,0.5,7.4
500 mA,exp2,3161.27539,2237.48364,0.5,7.4
500 mA,exp2,3160.49316,2330.62476,0.5,7.4
500 mA,exp2,3159.71191,2357.32495,0.5,7.4
500 mA,exp2,3158.92969,2317.62427,0.5,7.4
500 mA,exp2,3158.14746,2344.31616,0.5,7.4
500 mA,exp2,3157.36523,2358.93115,0.5,7.4
500 mA,exp2,3156.58301,2424.81128,0.5,7.4
500 mA,exp2,3155.79981,2397.18945,0.5,7.4
500 mA,exp2,3155.01758,2242.95996,0.5,7.4
500 mA,exp2,3154.23438,2242.51221,0.5,7.4
500 mA,exp2,3153.45117,2284.25415,0.5,7.4
500 mA,exp2,3152.66797,2362.13452,0.5,7.4
500 mA,exp2,3151.88477,2313.46582,0.5,7.4
500 mA,exp2,3151.10059,2361.19165,0.5,7.4
500 mA,exp2,3150.31738,2237.2644,0.5,7.4
500 mA,exp2,3149.5332,2324.1228,0.5,7.4
500 mA,exp2,3148.74902,2284.53003,0.5,7.4
500 mA,exp2,3147.96484,2347.26953,0.5,7.4
500 mA,exp2,3147.18066,2343.79224,0.5,7.4
500 mA,exp2,3146.39551,2361.37305,0.5,7.4
500 mA,exp2,3145.61133,2372.9314,0.5,7.4
500 mA,exp2,3144.82617,2315.32617,0.5,7.4
500 mA,exp2,3144.04102,2441.12915,0.5,7.4
500 mA,exp2,3143.25586,2296.36719,0.5,7.4
500 mA,exp2,3142.4707,2313.93921,0.5,7.4
500 mA,exp2,3141.68555,2331.50415,0.5,7.4
500 mA,exp2,3140.89941,2252.93677,0.5,7.4
500 mA,exp2,3140.11426,2231.46338,0.5,7.4
500 mA,exp2,3139.32813,2384.15625,0.5,7.4
500 mA,exp2,3138.54199,2359.66284,0.5,7.4
500 mA,exp2,3137.75586,2446.23535,0.5,7.4
500 mA,exp2,3136.96875,2367.7229,0.5,7.4
500 mA,exp2,3136.18262,2370.25,0.5,7.4
500 mA,exp2,3135.39551,2360.77734,0.5,7.4
500 mA,exp2,3134.6084,2339.31177,0.5,7.4
500 mA,exp2,3133.82129,2365.83081,0.5,7.4
500 mA,exp2,3133.03418,2272.42261,0.5,7.4
500 mA,exp2,3132.24707,2349.89868,0.5,7.4
500 mA,exp2,3131.45996,2346.43237,0.5,7.4
500 mA,exp2,3130.67188,2316.0022,0.5,7.4
500 mA,exp2,3129.88379,2423.37793,0.5,7.4
500 mA,exp2,3129.0957,2365.98999,0.5,7.4
500 mA,exp2,3128.30762,2335.57373,0.5,7.4
500 mA,exp2,3127.51953,2311.15698,0.5,7.4
500 mA,exp2,3126.73145,2214.9148,0.5,7.4
500 mA,exp2,3125.94238,2403.00147,0.5,7.4
500 mA,exp2,3125.15332,2318.74683,0.5,7.4
500 mA,exp2,3124.36523,2267.43042,0.5,7.4
500 mA,exp2,3123.5752,2398.56958,0.5,7.4
500 mA,exp2,3122.78613,2368.18848,0.5,7.4
500 mA,exp2,3121.99707,2212.25879,0.5,7.4
500 mA,exp2,3121.20703,2301.48462,0.5,7.4
500 mA,exp2,3120.41797,2262.17603,0.5,7.4
500 mA,exp2,3119.62793,2240.80933,0.5,7.4
500 mA,exp2,3118.83789,2329.97559,0.5,7.4
500 mA,exp2,3118.04785,2248.8728,0.5,7.4
500 mA,exp2,3117.25684,2317.09985,0.5,7.4
500 mA,exp2,3116.4668,2343.50464,0.5,7.4
500 mA,exp2,3115.67578,2199.76733,0.5,7.4
500 mA,exp2,3114.88477,2229.16895,0.5,7.4
500 mA,exp2,3114.09375,2327.18066,0.5,7.4
500 mA,exp2,3113.30273,2195.4646,0.5,7.4
500 mA,exp2,3112.51172,2433.61499,0.5,7.4
500 mA,exp2,3111.71973,2298.94824,0.5,7.4
500 mA,exp2,3110.92871,2310.41309,0.5,7.4
500 mA,exp2,3110.13672,2235.43628,0.5,7.4
500 mA,exp2,3109.34473,2437.62793,0.5,7.4
500 mA,exp2,3108.55273,2398.4082,0.5,7.4
500 mA,exp2,3107.76074,2290.6919,0.5,7.4
500 mA,exp2,3106.96777,2191.95288,0.5,7.4
500 mA,exp2,3106.17578,2337.41675,0.5,7.4
500 mA,exp2,3105.38281,2259.54688,0.5,7.4
500 mA,exp2,3104.58984,2309.69385,0.5,7.4
500 mA,exp2,3103.79688,2324.1106,0.5,7.4
500 mA,exp2,3103.00391,2287.94312,0.5,7.4
500 mA,exp2,3102.20996,2329.12988,0.5,7.4
500 mA,exp2,3101.41699,2298.92358,0.5,7.4
500 mA,exp2,3100.62305,2304.4104,0.5,7.4
500 mA,exp2,3099.8291,2211.79126,0.5,7.4
500 mA,exp2,3099.03516,2285.65454,0.5,7.4
500 mA,exp2,3098.24121,2412.97803,0.5,7.4
500 mA,exp2,3097.44629,2278.79785,0.5,7.4
500 mA,exp2,3096.65234,2236.75537,0.5,7.4
500 mA,exp2,3095.85742,2257.09668,0.5,7.4
500 mA,exp2,3095.0625,2125.99707,0.5,7.4
500 mA,exp2,3094.26758,2303.69214,0.5,7.4
500 mA,exp2,3093.47266,2312.13525,0.5,7.4
500 mA,exp2,3092.67676,2258.25781,0.5,7.4
500 mA,exp2,3091.88184,2281.54102,0.5,7.4
500 mA,exp2,3091.08594,2275.15161,0.5,7.4
500 mA,exp2,3090.29004,2351.80469,0.5,7.4
500 mA,exp2,3089.49414,2422.49658,0.5,7.4
500 mA,exp2,3088.69824,2226.35352,0.5,7.4
500 mA,exp2,3087.90234,2302.96997,0.5,7.4
500 mA,exp2,3087.10547,2341.03247,0.5,7.4
500 mA,exp2,3086.30957,2192.427,0.5,7.4
500 mA,exp2,3085.5127,2343.05762,0.5,7.4
500 mA,exp2,3084.71582,2227.08814,0.5,7.4
500 mA,exp2,3083.91895,2262.17383,0.5,7.4
500 mA,exp2,3083.12109,2264.6814,0.5,7.4
500 mA,exp2,3082.32422,2276.06738,0.5,7.4
500 mA,exp2,3081.52637,2278.57105,0.5,7.4
500 mA,exp2,3080.72852,2286.99072,0.5,7.4
500 mA,exp2,3079.93066,2218.49902,0.5,7.4
500 mA,exp2,3079.13281,2321.56421,0.5,7.4
500 mA,exp2,3078.33496,2300.40186,0.5,7.4
500 mA,exp2,3077.53613,2388.62817,0.5,7.4
500 mA,exp2,3076.73828,2252.19116,0.5,7.4
500 mA,exp2,3075.93945,2331.52637,0.5,7.4
500 mA,exp2,3075.14063,2328.10547,0.5,7.4
500 mA,exp2,3074.3418,2315.82398,0.5,7.4
500 mA,exp2,3073.54199,2336.03345,0.5,7.4
500 mA,exp2,3072.74316,2347.37671,0.5,7.4
500 mA,exp2,3071.94336,2308.52979,0.5,7.4
500 mA,exp2,3071.14453,2355.29175,0.5,7.4
500 mA,exp2,3070.34473,2372.52588,0.5,7.4
500 mA,exp2,3069.54492,2289.44238,0.5,7.4
500 mA,exp2,3068.74414,2342.07935,0.5,7.4
500 mA,exp2,3067.94434,2261.98413,0.5,7.4
500 mA,exp2,3067.14356,2364.73047,0.5,7.4
500 mA,exp2,3066.34277,2281.7146,0.5,7.4
500 mA,exp2,3065.54297,2337.25806,0.5,7.4
500 mA,exp2,3064.74121,2357.41773,0.5,7.4
500 mA,exp2,3063.94043,2412.92358,0.5,7.4
500 mA,exp2,3063.13965,2300.5083,0.5,7.4
500 mA,exp2,3062.33789,2308.88306,0.5,7.4
500 mA,exp2,3061.53613,2367.30957,0.5,7.4
500 mA,exp2,3060.73535,2419.82471,0.5,7.4
500 mA,exp2,3059.93262,2360.47607,0.5,7.4
500 mA,exp2,3059.13086,2307.03613,0.5,7.4
500 mA,exp2,3058.3291,2283.03833,0.5,7.4
500 mA,exp2,3057.52637,2400.24048,0.5,7.4
500 mA,exp2,3056.72363,2390.93774,0.5,7.4
500 mA,exp2,3055.92188,2243.44482,0.5,7.4
500 mA,exp2,3055.11816,2325.30786,0.5,7.4
500 mA,exp2,3054.31543,2342.47754,0.5,7.4
500 mA,exp2,3053.5127,2198.021,0.5,7.4
500 mA,exp2,3052.70898,2385.60986,0.5,7.4
500 mA,exp2,3051.90625,2443.87988,0.5,7.4
500 mA,exp2,3051.10254,2287.74243,0.5,7.4
500 mA,exp2,3050.29883,2281.41284,0.5,7.4
500 mA,exp2,3049.49414,2301.50562,0.5,7.4
500 mA,exp2,3048.69043,2371.48584,0.5,7.4
500 mA,exp2,3047.88574,2300.58545,0.5,7.4
500 mA,exp2,3047.08203,2220.91211,0.5,7.4
500 mA,exp2,3046.27734,2370.06372,0.5,7.4
500 mA,exp2,3045.47266,2211.22632,0.5,7.4
500 mA,exp2,3044.66797,2175.59937,0.5,7.4
500 mA,exp2,3043.86231,2310.01318,0.5,7.4
500 mA,exp2,3043.05762,2291.96606,0.5,7.4
500 mA,exp2,3042.25195,2317.88086,0.5,7.4
500 mA,exp2,3041.44629,2302.7688,0.5,7.4
500 mA,exp2,3040.64063,2208.57617,0.5,7.4
500 mA,exp2,3039.83496,2284.27734,0.5,7.4
500 mA,exp2,3039.0293,2324.8125,0.5,7.4
500 mA,exp2,3038.22266,2295.07422,0.5,7.4
500 mA,exp2,3037.41602,2221.44556,0.5,7.4
500 mA,exp2,3036.60938,2276.59985,0.5,7.4
500 mA,exp2,3035.80273,2249.81445,0.5,7.4
500 mA,exp2,3034.99609,2228.88965,0.5,7.4
500 mA,exp2,3034.18945,2231.3689,0.5,7.4
500 mA,exp2,3033.38184,2204.6084,0.5,7.4
500 mA,exp2,3032.5752,2277.25049,0.5,7.4
500 mA,exp2,3031.76758,2235.87769,0.5,7.4
500 mA,exp2,3030.95996,2191.59937,0.5,7.4
500 mA,exp2,3030.15234,2287.57275,0.5,7.4
500 mA,exp2,3029.34375,2281.27417,0.5,7.4
500 mA,exp2,3028.53613,2257.45581,0.5,7.4
500 mA,exp2,3027.72754,2327.08032,0.5,7.4
500 mA,exp2,3026.91895,2300.34277,0.5,7.4
500 mA,exp2,3026.11035,2311.55811,0.5,7.4
500 mA,exp2,3025.30176,2188.53882,0.5,7.4
500 mA,exp2,3024.49316,2176.43213,0.5,7.4
500 mA,exp2,3023.68359,2246.00317,0.5,7.4
500 mA,exp2,3022.875,2207.64307,0.5,7.4
500 mA,exp2,3022.06543,2230.52832,0.5,7.4
500 mA,exp2,3021.25586,2256.31958,0.5,7.4
500 mA,exp2,3020.44629,2197.57837,0.5,7.4
500 mA,exp2,3019.63574,2235.02173,0.5,7.4
500 mA,exp2,3018.82617,2254.96973,0.5,7.4
500 mA,exp2,3018.01563,2271.99683,0.5,7.4
500 mA,exp2,3017.20508,2280.28052,0.5,7.4
500 mA,exp2,3016.39453,2291.47241,0.5,7.4
500 mA,exp2,3015.58398,2258.99365,0.5,7.4
500 mA,exp2,3014.77344,2249.81177,0.5,7.4
500 mA,exp2,3013.96191,2304.65186,0.5,7.4
500 mA,exp2,3013.15137,2219.82178,0.5,7.4
500 mA,exp2,3012.33984,2329.91187,0.5,7.4
500 mA,exp2,3011.52832,2120.05908,0.5,7.4
500 mA,exp2,3010.7168,2265.01636,0.5,7.4
500 mA,exp2,3009.9043,2139.56348,0.5,7.4
500 mA,exp2,3009.09277,2267.02026,0.5,7.4
500 mA,exp2,3008.28027,2153.24023,0.5,7.4
500 mA,exp2,3007.46875,2234.15918,0.5,7.4
500 mA,exp2,3006.65625,2190.1438,0.5,7.4
500 mA,exp2,3005.84277,2189.70752,0.5,7.4
500 mA,exp2,3005.03027,2279.28125,0.5,7.4
500 mA,exp2,3004.21777,2299.14819,0.5,7.4
500 mA,exp2,3003.4043,2310.30005,0.5,7.4
500 mA,exp2,3002.59082,2141.53516,0.5,7.4
500 mA,exp2,3001.77734,2228.146,0.5,7.4
500 mA,exp3,3750.19922,1560.47656,0.5,7.4
500 mA,exp3,3749.5293,1571.04407,0.5,7.4
500 mA,exp3,3748.85938,1651.75427,0.5,7.4
500 mA,exp3,3748.18945,1619.75562,0.5,7.4
500 mA,exp3,3747.51856,1517.35779,0.5,7.4
500 mA,exp3,3746.84863,1661.39099,0.5,7.4
500 mA,exp3,3746.17773,1590.69678,0.5,7.4
500 mA,exp3,3745.50684,1632.62366,0.5,7.4
500 mA,exp3,3744.83594,1565.479,0.5,7.4
500 mA,exp3,3744.16504,1603.87769,0.5,7.4
500 mA,exp3,3743.49414,1540.28003,0.5,7.4
500 mA,exp3,3742.82324,1606.79675,0.5,7.4
500 mA,exp3,3742.15137,1543.22229,0.5,7.4
500 mA,exp3,3741.48047,1648.375,0.5,7.4
500 mA,exp3,3740.80859,1672.6665,0.5,7.4
500 mA,exp3,3740.13672,1605.60181,0.5,7.4
500 mA,exp3,3739.46484,1552.61279,0.5,7.4
500 mA,exp3,3738.79297,1562.86035,0.5,7.4
500 mA,exp3,3738.12109,1583.63831,0.5,7.4
500 mA,exp3,3737.44922,1618.45142,0.5,7.4
500 mA,exp3,3736.77637,1586.55994,0.5,7.4
500 mA,exp3,3736.10352,1603.8125,0.5,7.4
500 mA,exp3,3735.43164,1659.65515,0.5,7.4
500 mA,exp3,3734.75879,1599.70874,0.5,7.4
500 mA,exp3,3734.08594,1697.62122,0.5,7.4
500 mA,exp3,3733.41309,1616.64893,0.5,7.4
500 mA,exp3,3732.73926,1668.94165,0.5,7.4
500 mA,exp3,3732.06641,1612.54346,0.5,7.4
500 mA,exp3,3731.39356,1692.85645,0.5,7.4
500 mA,exp3,3730.71973,1555.87744,0.5,7.4
500 mA,exp3,3730.0459,1587.12109,0.5,7.4
500 mA,exp3,3729.37207,1607.84424,0.5,7.4
500 mA,exp3,3728.69824,1635.56433,0.5,7.4
500 mA,exp3,3728.02441,1638.7627,0.5,7.4
500 mA,exp3,3727.35059,1589.44519,0.5,7.4
500 mA,exp3,3726.67578,1617.1532,0.5,7.4
500 mA,exp3,3726.00195,1536.36084,0.5,7.4
500 mA,exp3,3725.32715,1592.06067,0.5,7.4
500 mA,exp3,3724.65234,1588.26733,0.5,7.4
500 mA,exp3,3723.97852,1591.47083,0.5,7.4
500 mA,exp3,3723.30371,1661.1178,0.5,7.4
500 mA,exp3,3722.62793,1583.88843,0.5,7.4
500 mA,exp3,3721.95313,1559.12463,0.5,7.4
500 mA,exp3,3721.27832,1597.28259,0.5,7.4
500 mA,exp3,3720.60254,1614.45935,0.5,7.4
500 mA,exp3,3719.92676,1701.50684,0.5,7.4
500 mA,exp3,3719.25195,1547.49085,0.5,7.4
500 mA,exp3,3718.57617,1707.86218,0.5,7.4
500 mA,exp3,3717.90039,1655.16748,0.5,7.4
500 mA,exp3,3717.22363,1644.38745,0.5,7.4
500 mA,exp3,3716.54785,1637.10205,0.5,7.4
500 mA,exp3,3715.87207,1573.97961,0.5,7.4
500 mA,exp3,3715.19531,1622.53919,0.5,7.4
500 mA,exp3,3714.51856,1604.79578,0.5,7.4
500 mA,exp3,3713.8418,1590.54688,0.5,7.4
500 mA,exp3,3713.16602,1684.41248,0.5,7.4
500 mA,exp3,3712.48828,1739.88916,0.5,7.4
500 mA,exp3,3711.81152,1645.44263,0.5,7.4
500 mA,exp3,3711.13477,1571.94385,0.5,7.4
500 mA,exp3,3710.45703,1589.07752,0.5,7.4
500 mA,exp3,3709.78027,1696.79334,0.5,7.4
500 mA,exp3,3709.10254,1654.67749,0.5,7.4
500 mA,exp3,3708.42481,1609.09424,0.5,7.4
500 mA,exp3,3707.74707,1594.86804,0.5,7.4
500 mA,exp3,3707.06934,1611.98157,0.5,7.4
500 mA,exp3,3706.3916,1538.58374,0.5,7.4
500 mA,exp3,3705.71289,1614.86658,0.5,7.4
500 mA,exp3,3705.03516,1628.48706,0.5,7.4
500 mA,exp3,3704.35645,1666.45581,0.5,7.4
500 mA,exp3,3703.67871,1659.19141,0.5,7.4
500 mA,exp3,3703.0,1638.01868,0.5,7.4
500 mA,exp3,3702.32129,1578.60559,0.5,7.4
500 mA,exp3,3701.64258,1571.36145,0.5,7.4
500 mA,exp3,3700.96289,1689.24939,0.5,7.4
500 mA,exp3,3700.28418,1629.85962,0.5,7.4
500 mA,exp3,3699.60449,1633.03357,0.5,7.4
500 mA,exp3,3698.92578,1771.68823,0.5,7.4
500 mA,exp3,3698.24609,1656.74402,0.5,7.4
500 mA,exp3,3697.56641,1666.85632,0.5,7.4
500 mA,exp3,3696.88672,1676.96484,0.5,7.4
500 mA,exp3,3696.20703,1648.88489,0.5,7.4
500 mA,exp3,3695.52637,1652.05164,0.5,7.4
500 mA,exp3,3694.84668,1655.21704,0.5,7.4
500 mA,exp3,3694.16602,1668.78955,0.5,7.4
500 mA,exp3,3693.48633,1578.29382,0.5,7.4
500 mA,exp3,3692.80566,1584.93921,0.5,7.4
500 mA,exp3,3692.125,1671.33447,0.5,7.4
500 mA,exp3,3691.44434,1660.62598,0.5,7.4
500 mA,exp3,3690.76367,1570.19824,0.5,7.4
500 mA,exp3,3690.08203,1635.75501,0.5,7.4
500 mA,exp3,3689.40137,1580.01453,0.5,7.4
500 mA,exp3,3688.71973,1600.50928,0.5,7.4
500 mA,exp3,3688.03906,1537.86841,0.5,7.4
500 mA,exp3,3687.35742,1596.45667,0.5,7.4
500 mA,exp3,3686.67578,1627.3241,0.5,7.4
500 mA,exp3,3685.99414,1692.79773,0.5,7.4
500 mA,exp3,3685.3125,1702.86939,0.5,7.4
500 mA,exp3,3684.62988,1622.96472,0.5,7.4
500 mA,exp3,3683.94824,1619.20606,0.5,7.4
500 mA,exp3,3683.26563,1674.25525,0.5,7.4
500 mA,exp3,3682.58301,1622.06848,0.5,7.4
500 mA,exp3,3681.90137,1576.81677,0.5,7.4
500 mA,exp3,3681.21875,1739.01941,0.5,7.4
500 mA,exp3,3680.53516,1572.77966,0.5,7.4
500 mA,exp3,3679.85254,1683.08289,0.5,7.4
500 mA,exp3,3679.16992,1724.23779,0.5,7.4
500 mA,exp3,3678.48633,1589.18518,0.5,7.4
500 mA,exp3,3677.80371,1747.78198,0.5,7.4
500 mA,exp3,3677.12012,1612.77466,0.5,7.4
500 mA,exp3,3676.43652,1526.15686,0.5,7.4
500 mA,exp3,3675.75293,1701.93872,0.5,7.4
500 mA,exp3,3675.06934,1591.17517,0.5,7.4
500 mA,exp3,3674.38477,1577.07874,0.5,7.4
500 mA,exp3,3673.70117,1597.49048,0.5,7.4
500 mA,exp3,3673.01758,1621.34424,0.5,7.4
500 mA,exp3,3672.33301,1600.35181,0.5,7.4
500 mA,exp3,3671.64844,1682.81909,0.5,7.4
500 mA,exp3,3670.96387,1637.6886,0.5,7.4
500 mA,exp3,3670.2793,1620.15173,0.5,7.4
500 mA,exp3,3669.59473,1654.31873,0.5,7.4
500 mA,exp3,3668.91016,1671.2439,0.5,7.4
500 mA,exp3,3668.22461,1653.71045,0.5,7.4
500 mA,exp3,3667.54004,1522.5116,0.5,7.4
500 mA,exp3,3666.85449,1622.10657,0.5,7.4
500 mA,exp3,3666.16895,1642.46838,0.5,7.4
500 mA,exp3,3665.4834,1728.23377,0.5,7.4
500 mA,exp3,3664.79785,1641.8645,0.5,7.4
500 mA,exp3,3664.11231,1614.03113,0.5,7.4
500 mA,exp3,3663.42578,1634.37927,0.5,7.4
500 mA,exp3,3662.74023,1530.87378,0.5,7.4
500 mA,exp3,3662.05371,1561.54822,0.5,7.4
500 mA,exp3,3661.36816,1616.28357,0.5,7.4
500 mA,exp3,3660.68164,1664.12231,0.5,7.4
500 mA,exp3,3659.99512,1687.87988,0.5,7.4
500 mA,exp3,3659.30859,1711.62866,0.5,7.4
500 mA,exp3,3658.62109,1680.38672,0.5,7.4
500 mA,exp3,3657.93457,1607.92737,0.5,7.4
500 mA,exp3,3657.24707,1569.84558,0.5,7.4
500 mA,exp3,3656.56055,1669.15698,0.5,7.4
500 mA,exp3,3655.87305,1692.88721,0.5,7.4
500 mA,exp3,3655.18555,1658.2439,0.5,7.4
500 mA,exp3,3654.49805,1561.82678,0.5,7.4
500 mA,exp3,3653.81055,1588.99548,0.5,7.4
500 mA,exp3,3653.12305,1660.76123,0.5,7.4
500 mA,exp3,3652.43457,1663.88684,0.5,7.4
500 mA,exp3,3651.74707,1601.83997,0.5,7.4
500 mA,exp3,3651.05859,1680.42261,0.5,7.4
500 mA,exp3,3650.37012,1632.1106,0.5,7.4
500 mA,exp3,3649.68164,1792.93481,0.5,7.4
500 mA,exp3,3648.99316,1610.94556,0.5,7.4
500 mA,exp3,3648.30469,1686.04175,0.5,7.4
500 mA,exp3,3647.61621,1613.78003,0.5,7.4
500 mA,exp3,3646.92676,1668.29395,0.5,7.4
500 mA,exp3,3646.23828,1667.98755,0.5,7.4
500 mA,exp3,3645.54883,1640.28589,0.5,7.4
500 mA,exp3,3644.85938,1698.1886,0.5,7.4
500 mA,exp3,3644.16992,1728.68481,0.5,7.4
500 mA,exp3,3643.48047,1653.07202,0.5,7.4
500 mA,exp3,3642.79102,1628.81519,0.5,7.4
500 mA,exp3,3642.10059,1655.88599,0.5,7.4
500 mA,exp3,3641.41113,1700.04993,0.5,7.4
500 mA,exp3,3640.7207,1627.91773,0.5,7.4
500 mA,exp3,3640.03125,1750.71582,0.5,7.4
500 mA,exp3,3639.34082,1654.66956,0.5,7.4
500 mA,exp3,3638.65039,1750.07263,0.5,7.4
500 mA,exp3,3637.95996,1660.89661,0.5,7.4
500 mA,exp3,3637.26856,1499.99927,0.5,7.4
500 mA,exp3,3636.57813,1591.96191,0.5,7.4
500 mA,exp3,3635.88672,1759.03381,0.5,7.4
500 mA,exp3,3635.19629,1683.5813,0.5,7.4
500 mA,exp3,3634.50488,1731.07275,0.5,7.4
500 mA,exp3,3633.81348,1758.06458,0.5,7.4
500 mA,exp3,3633.12207,1727.02368,0.5,7.4
500 mA,exp3,3632.43066,1597.03284,0.5,7.4
500 mA,exp3,3631.73828,1777.56677,0.5,7.4
500 mA,exp3,3631.04688,1753.36169,0.5,7.4
500 mA,exp3,3630.35449,1585.92102,0.5,7.4
500 mA,exp3,3629.66309,1728.8479,0.5,7.4
500 mA,exp3,3628.9707,1684.20898,0.5,7.4
500 mA,exp3,3628.27832,1591.8645,0.5,7.4
500 mA,exp3,3627.58594,1700.63049,0.5,7.4
500 mA,exp3,3626.89356,1683.28088,0.5,7.4
500 mA,exp3,3626.2002,1689.78528,0.5,7.4
500 mA,exp3,3625.50781,1658.81897,0.5,7.4
500 mA,exp3,3624.81445,1767.49255,0.5,7.4
500 mA,exp3,3624.12109,1729.71338,0.5,7.4
500 mA,exp3,3623.42871,1708.9696,0.5,7.4
500 mA,exp3,3622.73535,1654.19641,0.5,7.4
500 mA,exp3,3622.04102,1667.50476,0.5,7.4
500 mA,exp3,3621.34766,1708.02771,0.5,7.4
500 mA,exp3,3620.6543,1639.67749,0.5,7.4
500 mA,exp3,3619.95996,1656.38208,0.5,7.4
500 mA,exp3,3619.2666,1693.48401,0.5,7.4
500 mA,exp3,3618.57227,1696.57275,0.5,7.4
500 mA,exp3,3617.87793,1754.04944,0.5,7.4
500 mA,exp3,3617.18359,1699.3479,0.5,7.4
500 mA,exp3,3616.48926,1716.02588,0.5,7.4
500 mA,exp3,3615.79395,1821.03137,0.5,7.4
500 mA,exp3,3615.09961,1756.1571,0.5,7.4
500 mA,exp3,3614.4043,1732.06091,0.5,7.4
500 mA,exp3,3613.70996,1769.09387,0.5,7.4
500 mA,exp3,3613.01465,1660.13025,0.5,7.4
500 mA,exp3,3612.31934,1802.38684,0.5,7.4
500 mA,exp3,3611.62402,1686.66968,0.5,7.4
500 mA,exp3,3610.92773,1618.49805,0.5,7.4
500 mA,exp3,3610.23242,1672.47974,0.5,7.4
500 mA,exp3,3609.53711,1668.7804,0.5,7.4
500 mA,exp3,3608.84082,1654.90881,0.5,7.4
500 mA,exp3,3608.14453,1851.2583,0.5,7.4
500 mA,exp3,3607.44824,1833.96814,0.5,7.4
500 mA,exp3,3606.75195,1769.23352,0.5,7.4
500 mA,exp3,3606.05566,1704.52271,0.5,7.4
500 mA,exp3,3605.35938,1785.52344,0.5,7.4
500 mA,exp3,3604.66309,1741.15796,0.5,7.4
500 mA,exp3,3603.96582,1750.99829,0.5,7.4
500 mA,exp3,3603.26856,1774.37988,0.5,7.4
500 mA,exp3,3602.57227,1750.35437,0.5,7.4
500 mA,exp3,3601.875,1672.17798,0.5,7.4
500 mA,exp3,3601.17773,1759.86353,0.5,7.4
500 mA,exp3,3600.47949,1664.79541,0.5,7.4
500 mA,exp3,3599.78223,1661.10608,0.5,7.4
500 mA,exp3,3599.08496,1738.59766,0.5,7.4
500 mA,exp3,3598.38672,1694.3136,0.5,7.4
500 mA,exp3,3597.68848,1737.95801,0.5,7.4
500 mA,exp3,3596.99023,1703.83203,0.5,7.4
500 mA,exp3,3596.29199,1788.01843,0.5,7.4
500 mA,exp3,3595.59375,1818.10388,0.5,7.4
500 mA,exp3,3594.89551,1699.51294,0.5,7.4
500 mA,exp3,3594.19727,1719.46899,0.5,7.4
500 mA,exp3,3593.49805,1810.34534,0.5,7.4
